GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",266,76,7,10,0,12,4,8,30,48,6,10,13,16,0,12,68,61,0,12,33,51,10,15,77,48,18,24,0,12,0,12,0,12
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",402,93,73,52,89,62,0,12,25,24,0,12,25,23,18,29,30,45,0,12,0,12,13,16,0,12,20,27,37,44,12,21,60,51
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",270,69,8,15,9,15,40,53,0,12,14,17,0,12,0,12,8,11,0,12,22,17,46,43,29,32,26,23,10,15,35,28,23,22
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",422,75,11,17,11,18,0,12,0,12,16,27,11,17,19,24,15,18,0,12,48,44,21,20,112,72,44,38,48,50,54,43,12,15
1500000US250250911001,250250911001,"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",536,110,4,6,8,13,41,47,56,45,6,10,30,44,0,12,9,15,38,44,28,24,55,48,39,29,69,54,85,59,48,39,20,19
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",379,97,34,47,0,12,27,42,13,12,0,12,0,12,21,24,24,38,31,43,57,54,49,32,24,21,19,21,10,15,41,40,29,32
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",306,87,12,18,12,17,18,20,0,12,0,12,0,12,26,23,13,17,37,47,21,23,35,32,32,33,15,23,25,28,43,41,17,27
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",245,69,44,41,21,22,0,12,13,23,0,12,0,12,0,12,6,11,0,12,10,16,17,20,10,15,53,44,7,11,27,26,37,35
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",349,89,89,70,27,40,0,12,23,25,4,6,0,12,0,12,6,10,24,27,18,28,0,12,58,52,8,13,20,18,32,37,40,44
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",417,95,16,25,42,51,29,35,0,12,22,32,0,12,9,17,10,16,0,12,0,12,70,50,58,42,32,29,32,33,87,68,10,16
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",488,111,34,43,76,61,6,10,7,12,0,12,15,18,43,40,31,38,30,26,29,22,55,55,57,47,61,56,18,24,2,7,24,31
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",270,78,45,43,0,12,46,44,16,25,0,12,9,13,9,14,8,13,0,12,4,8,0,12,27,31,11,17,7,12,48,41,40,30
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",468,70,50,41,69,40,21,22,14,21,10,11,1,9,39,35,8,15,24,27,53,43,39,31,39,33,51,27,26,24,13,20,11,15
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",343,67,45,32,19,17,42,33,46,29,61,38,20,20,19,17,0,12,41,34,6,8,14,16,0,12,14,17,13,19,0,12,3,5
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",577,75,113,46,42,29,50,37,33,22,57,39,13,20,12,13,29,26,15,14,60,41,58,38,36,24,54,24,5,7,0,12,0,12
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",337,64,14,16,50,34,7,10,19,22,5,7,41,30,20,23,5,8,29,24,19,21,57,45,28,22,23,18,11,18,3,7,6,9
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",705,97,86,52,29,29,40,41,27,32,30,24,8,11,31,32,34,26,53,50,76,45,94,58,72,49,26,31,23,26,47,45,29,35
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",627,105,72,54,39,36,0,12,48,42,0,12,103,53,30,25,42,45,31,37,60,41,100,66,49,49,37,38,16,26,0,12,0,12
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",311,63,16,18,48,40,31,24,10,15,9,14,21,26,17,27,23,22,18,29,44,35,40,36,0,12,16,25,0,12,0,12,18,31
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",512,104,86,83,31,42,8,13,0,12,0,12,50,45,112,82,0,12,7,13,45,50,38,37,66,48,27,28,38,36,4,9,0,12
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",356,95,28,36,0,12,36,42,21,26,28,40,29,35,16,19,0,12,18,28,26,42,5,8,60,59,68,64,0,12,0,12,21,33
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",211,69,84,52,18,20,28,28,0,12,5,10,9,14,4,9,31,36,0,12,0,12,20,27,12,22,0,12,0,12,0,12,0,12
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",431,67,46,35,39,33,21,23,32,28,19,21,21,17,0,12,13,14,39,27,23,19,47,33,45,26,42,24,0,12,28,26,16,16
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",303,57,45,37,18,20,34,29,22,24,19,23,4,6,21,24,4,7,12,14,16,18,32,22,40,32,28,24,0,12,0,12,8,13
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",275,49,55,36,0,12,12,13,9,9,14,18,12,18,47,25,21,22,0,12,18,17,11,13,34,25,11,18,12,20,7,8,12,18
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",381,115,37,46,34,44,36,39,19,32,0,12,0,12,35,32,14,20,11,16,41,41,86,80,7,13,7,13,0,12,18,22,36,43
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",381,101,153,74,25,38,0,12,0,12,0,12,0,12,30,41,0,12,11,19,0,12,73,75,81,66,8,22,0,12,0,12,0,12
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",333,102,39,45,16,19,0,12,29,34,0,12,0,12,46,47,34,38,9,15,0,12,50,48,22,34,30,29,47,56,11,18,0,12
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",387,72,25,39,28,34,10,15,51,44,33,32,31,39,10,15,41,44,0,12,46,47,15,24,59,46,0,12,0,12,17,28,21,30
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",263,80,66,51,8,13,24,37,0,12,8,13,6,10,9,15,0,12,9,15,29,33,54,50,0,12,27,33,14,17,0,12,9,15
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",495,86,122,70,31,28,0,12,21,34,28,33,62,49,0,12,18,28,0,12,20,31,60,45,48,37,31,42,25,30,8,13,21,24
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",162,51,0,12,11,16,0,12,0,12,9,13,35,37,0,12,0,12,0,12,20,21,0,12,0,12,32,24,0,12,37,30,18,16
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",491,87,44,42,77,48,44,46,30,30,17,22,0,12,47,49,35,38,43,40,44,40,0,12,76,49,18,20,16,19,0,12,0,12
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",529,77,44,35,40,38,30,33,15,23,31,29,51,49,14,24,27,30,0,12,22,34,82,66,99,64,18,18,25,27,20,20,11,15
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",233,76,100,63,16,25,0,12,0,12,0,12,18,29,21,23,0,12,18,22,24,27,16,24,0,12,0,12,7,15,0,12,13,20
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",329,73,19,30,14,22,55,45,10,16,28,32,0,12,34,37,0,12,20,23,22,23,17,27,68,49,6,9,8,13,28,33,0,12
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",547,166,134,110,17,25,0,12,0,12,0,12,13,22,0,12,19,31,53,62,24,42,15,24,39,41,52,72,63,82,81,92,37,58
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",377,140,45,55,78,73,43,71,66,69,0,12,0,12,0,12,0,12,0,12,99,98,0,12,0,12,15,27,0,12,11,17,20,33
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",270,104,14,23,30,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,46,15,28,98,96,0,12,23,36,50,62,0,12
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",406,135,97,95,0,12,72,75,22,27,9,17,64,75,0,12,0,12,20,35,24,36,22,33,47,46,0,12,0,12,0,12,29,39
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",699,153,131,97,42,52,58,58,53,62,44,57,0,12,36,57,10,17,111,110,52,50,6,26,45,49,38,41,10,15,63,67,0,12
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",275,74,9,13,0,12,9,13,13,21,16,19,18,17,3,7,9,20,0,12,24,31,23,21,51,52,20,25,11,17,30,26,39,27
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",256,95,0,12,12,20,0,12,0,12,0,12,4,18,0,12,0,12,17,27,12,18,54,46,49,51,31,36,50,47,27,42,0,12
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",287,86,9,14,5,10,16,17,0,12,10,15,0,12,24,38,10,16,49,51,12,18,59,65,13,20,25,29,23,27,14,18,18,21
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",310,82,24,37,39,48,0,12,32,40,39,51,0,12,0,12,0,12,38,46,20,21,0,12,9,16,31,36,10,16,46,44,22,24
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",248,56,40,35,7,11,0,12,70,54,5,7,20,22,6,9,0,12,0,12,25,23,21,23,22,21,14,18,0,12,18,16,0,12
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",248,64,64,47,28,24,0,12,27,29,9,10,0,12,10,15,21,18,0,12,22,16,24,19,30,27,1,5,6,9,0,12,6,10
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",412,85,19,22,35,42,17,19,60,54,10,17,21,33,10,15,19,22,23,26,36,30,47,29,38,28,36,27,15,18,26,29,0,12
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",184,57,18,21,0,12,11,18,0,12,0,12,43,36,0,12,37,27,6,9,0,12,25,23,0,12,30,36,0,12,8,14,6,9
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",153,78,0,12,16,31,50,61,0,12,0,12,17,26,0,12,0,12,0,12,7,25,14,27,49,42,0,12,0,12,0,12,0,12
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",551,137,93,77,35,58,0,12,43,56,20,31,45,42,40,57,156,87,0,12,49,39,41,46,24,28,0,12,5,14,0,12,0,12
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",611,141,58,65,96,83,19,30,0,12,63,48,70,66,32,36,90,78,20,34,65,71,7,17,45,49,29,34,17,33,0,12,0,12
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",449,123,90,65,80,76,54,51,49,51,42,49,0,12,46,59,0,12,73,66,0,12,0,12,0,12,0,12,0,12,0,12,15,23
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",265,125,61,61,25,40,0,12,35,57,19,35,0,12,15,24,14,24,0,12,0,12,40,51,0,12,0,12,56,96,0,12,0,12
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",87,63,34,53,11,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,0,12,28,41
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",348,81,22,26,21,33,5,8,0,12,14,22,27,42,49,42,0,12,19,30,78,64,0,12,20,23,16,26,17,20,60,48,0,12
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",252,72,10,19,7,12,27,32,0,12,32,38,17,27,0,12,17,20,0,12,10,18,37,32,29,21,42,47,16,28,0,12,8,12
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",271,79,67,51,19,30,9,15,18,29,0,12,36,41,0,12,0,12,0,12,21,23,37,29,26,28,18,27,20,24,0,12,0,12
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",151,53,52,36,0,12,0,12,0,12,11,17,16,25,0,12,7,14,19,30,0,12,0,12,22,27,24,33,0,12,0,12,0,12
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",521,109,144,82,167,81,83,59,20,23,45,39,0,12,0,12,9,14,51,48,0,12,0,12,0,12,2,7,0,12,0,12,0,12
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",393,101,119,79,103,47,53,48,9,15,0,12,6,10,0,12,8,17,0,12,28,36,49,38,18,24,0,12,0,12,0,12,0,12
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",357,56,53,31,32,28,11,17,10,12,6,8,14,23,46,27,11,17,9,10,49,36,28,25,23,21,34,23,10,13,18,27,3,5
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",169,61,14,17,32,32,0,12,0,12,0,12,23,22,29,26,0,12,12,19,0,12,3,6,12,13,24,27,20,21,0,12,0,12
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",398,65,49,36,37,35,38,27,36,30,25,26,32,32,28,23,0,12,0,12,25,22,8,12,46,39,34,26,29,23,0,12,11,16
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",358,87,60,43,20,26,0,12,45,53,5,10,0,12,15,26,22,27,0,12,30,32,32,32,15,17,80,65,0,12,16,21,18,32
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",317,78,60,55,7,11,25,30,17,26,21,27,25,33,0,12,0,12,24,32,61,47,6,12,24,26,15,17,32,30,0,12,0,12
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",285,91,19,31,15,25,43,49,29,26,0,12,8,12,25,37,21,33,0,12,29,28,36,34,5,13,23,26,0,12,32,35,0,12
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",238,82,32,35,0,12,0,12,14,23,46,55,0,12,4,8,9,16,17,28,38,40,41,44,15,24,9,15,13,18,0,12,0,12
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",435,101,25,20,49,33,8,13,39,48,43,46,37,48,0,12,43,41,8,13,0,12,58,68,34,27,53,56,17,22,21,22,0,12
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",318,91,0,12,0,12,9,15,0,12,10,17,0,12,14,18,0,12,0,12,0,12,28,38,27,41,102,59,45,33,62,69,21,21
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",349,84,36,44,12,19,0,12,55,57,9,19,16,19,0,12,7,10,10,16,29,33,54,58,68,57,37,35,0,12,5,10,11,19
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",631,126,84,70,58,60,28,45,8,14,37,44,77,69,54,55,12,18,0,12,33,46,45,46,40,28,68,58,53,50,34,43,0,12
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",520,150,20,31,169,111,65,82,13,22,0,12,0,12,0,12,0,12,43,69,11,21,34,43,34,26,90,86,15,24,0,12,26,40
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",581,145,0,12,76,90,18,29,0,12,32,50,0,12,43,60,17,27,49,71,19,30,38,40,86,71,31,37,23,35,58,78,91,64
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",244,101,21,32,10,16,0,12,44,53,0,12,0,12,0,12,0,12,0,12,38,61,51,50,48,45,13,22,19,31,0,12,0,12
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",460,180,103,101,17,28,18,31,0,12,37,55,58,76,0,12,0,12,0,12,47,75,57,44,57,81,0,12,47,74,19,29,0,12
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",534,170,111,97,14,22,48,74,17,27,0,12,0,12,0,12,48,79,0,12,130,120,81,76,30,38,40,62,0,12,15,29,0,12
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",505,138,0,12,0,12,14,23,0,12,17,27,0,12,0,12,19,30,14,24,79,61,17,27,56,49,103,107,61,68,125,100,0,12
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",240,78,20,32,0,12,0,12,16,26,0,12,0,12,31,34,19,22,0,12,9,16,28,34,64,54,38,46,15,24,0,12,0,12
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",538,156,26,25,13,22,34,38,41,45,0,12,0,12,75,78,16,26,24,30,118,120,59,69,50,45,24,32,31,36,0,12,27,38
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",857,174,71,75,152,126,100,112,0,12,11,18,0,12,47,58,58,93,22,26,38,45,129,120,117,80,60,64,10,17,17,27,25,34
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",441,76,16,26,22,23,23,35,24,20,5,10,17,28,0,12,21,29,5,7,21,20,42,35,52,27,91,47,35,28,16,18,51,43
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",394,70,10,11,4,6,26,34,5,8,12,17,6,11,17,21,39,37,1,13,20,23,51,54,80,42,64,35,33,33,23,29,3,6
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",407,82,28,43,0,12,0,12,17,20,18,20,14,17,0,12,8,13,0,12,48,51,26,25,80,48,52,33,22,26,62,44,32,39
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",511,99,37,40,51,50,41,29,51,44,0,12,48,45,0,12,17,23,0,12,23,23,25,24,0,12,6,11,111,71,77,45,24,40
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",303,83,6,8,5,8,17,18,0,12,27,41,0,12,9,15,17,20,0,12,50,50,43,50,28,25,51,37,19,24,31,48,0,12
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",367,93,0,12,8,13,0,12,0,12,9,16,0,12,0,12,22,26,0,12,45,46,116,65,33,27,43,43,58,45,33,33,0,12
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",333,99,17,18,0,12,9,16,0,12,42,63,0,12,43,54,0,12,6,10,27,31,16,20,78,64,17,19,0,12,57,44,21,20
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",291,182,0,12,0,12,0,12,0,12,30,49,0,12,0,12,0,12,44,70,11,18,12,18,10,20,0,12,29,36,0,12,155,158
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",433,115,12,19,42,63,9,19,14,23,14,21,36,56,10,16,0,12,0,12,0,12,53,67,143,89,41,49,29,34,17,27,13,21
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",448,155,0,12,13,21,0,12,0,12,46,78,0,12,0,12,14,23,0,12,58,76,64,67,53,55,10,18,42,48,0,12,148,150
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",649,134,44,70,40,65,41,54,46,73,0,12,0,12,26,29,0,12,0,12,33,32,159,96,62,43,43,50,108,103,25,29,22,28
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",378,103,81,93,59,46,21,24,26,29,0,12,0,12,33,50,0,12,0,12,23,28,38,35,26,29,0,12,0,12,22,29,49,50
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",498,154,0,12,60,70,43,45,0,12,0,12,11,19,0,12,103,124,0,12,0,12,59,63,33,33,24,28,105,70,36,58,24,34
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",292,87,11,18,0,12,8,13,56,39,27,30,35,44,21,34,26,31,0,12,25,39,31,28,52,43,0,12,0,12,0,12,0,12
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",204,85,4,20,0,12,0,12,9,13,20,23,24,37,0,12,0,12,0,12,59,56,0,12,55,49,0,12,29,38,4,11,0,12
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",488,85,61,54,0,12,8,12,35,29,0,12,22,25,0,12,36,42,17,23,27,28,135,65,26,24,45,36,14,19,37,27,25,23
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",263,87,0,12,0,12,25,39,0,12,22,25,0,12,8,14,0,12,0,12,40,42,64,44,26,42,18,28,15,24,32,44,13,19
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",336,91,0,12,33,40,0,12,0,12,0,12,15,25,36,50,0,12,21,34,48,42,62,53,46,35,24,39,34,35,17,19,0,12
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",261,96,30,50,0,12,0,12,0,12,0,12,24,39,17,27,0,12,0,12,89,75,14,22,41,47,46,48,0,12,0,12,0,12
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",385,115,54,68,0,12,35,55,19,33,40,64,0,12,29,46,85,78,27,44,14,23,0,12,13,20,55,69,14,23,0,12,0,12
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",307,114,54,66,31,36,15,23,0,12,46,81,0,12,0,12,0,12,13,22,0,12,14,24,79,60,43,51,0,12,12,19,0,12
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",404,135,73,87,26,41,16,25,47,72,0,12,0,12,0,12,13,25,17,26,18,27,126,102,33,51,0,12,0,12,35,39,0,12
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",355,137,91,80,17,27,33,53,0,12,34,56,0,12,0,12,18,28,19,34,56,72,44,41,0,12,15,24,0,12,16,24,12,25
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",470,135,0,12,146,103,59,60,59,54,0,12,0,12,14,23,41,64,0,12,37,36,38,40,32,37,27,47,0,12,17,27,0,12
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",336,116,18,29,93,68,87,82,41,61,18,29,0,12,0,12,31,47,0,12,0,12,0,12,0,12,48,58,0,12,0,12,0,12
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",947,183,31,36,181,121,76,63,126,109,34,39,64,62,145,107,28,30,18,30,18,28,33,40,104,94,4,18,49,53,26,33,10,17
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",728,159,114,79,11,18,98,89,11,19,83,61,0,12,93,107,87,80,30,45,47,51,26,31,80,76,21,35,12,21,15,24,0,12
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",219,59,33,36,0,12,21,33,10,17,0,12,14,19,11,16,0,12,17,27,8,13,69,37,7,12,16,19,13,19,0,12,0,12
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",368,93,8,13,0,12,16,26,33,31,0,12,0,12,0,12,21,30,18,28,28,30,125,72,77,52,9,13,24,29,9,15,0,12
